S.No,timestamp,No_of_availability
5216,2016-07-25 19:00:02,3465
5217,2016-07-25 19:15:02,3642
5218,2016-07-25 19:30:02,3782
5219,2016-07-25 19:45:03,3900
5220,2016-07-25 20:00:02,4005
5221,2016-07-25 20:15:02,4170
5222,2016-07-25 20:30:02,4333
5223,2016-07-25 20:45:02,4469
5224,2016-07-25 21:00:02,4636
5225,2016-07-25 21:15:02,4802
5226,2016-07-25 21:30:03,4942
5227,2016-07-25 21:45:03,5075
5228,2016-07-25 22:00:03,5281
5229,2016-07-25 22:15:02,5465
5230,2016-07-25 22:30:03,5500
5231,2016-07-25 22:45:02,5499
5232,2016-07-25 23:00:02,5500
5233,2016-07-25 23:15:02,5500
5234,2016-07-25 23:30:03,5500
5235,2016-07-25 23:45:03,5500
5236,2016-07-26 00:00:02,5500
5237,2016-07-26 00:15:02,5500
5238,2016-07-26 00:30:03,5500
5239,2016-07-26 00:45:02,5500
5240,2016-07-26 01:00:03,5499
5241,2016-07-26 01:15:03,5499
5242,2016-07-26 01:30:02,5499
5243,2016-07-26 01:45:02,5500
5244,2016-07-26 02:00:04,5499
5245,2016-07-26 02:15:02,5498
5246,2016-07-26 02:30:03,5497
5247,2016-07-26 02:45:03,5498
5248,2016-07-26 03:00:03,5499
5249,2016-07-26 03:15:03,5500
5250,2016-07-26 03:30:02,5500
5251,2016-07-26 03:45:03,5500
5252,2016-07-26 04:00:02,5500
5253,2016-07-26 04:15:02,5500
5254,2016-07-26 04:30:02,5500
5255,2016-07-26 04:45:02,5500
5256,2016-07-26 05:00:02,5499
5257,2016-07-26 05:15:02,5498
5258,2016-07-26 05:30:02,5499
5259,2016-07-26 05:45:02,5499
5260,2016-07-26 06:00:02,5495
5261,2016-07-26 06:15:02,5486
5262,2016-07-26 06:30:02,5444
5263,2016-07-26 06:45:03,5365
5264,2016-07-26 07:00:02,5264
5265,2016-07-26 07:15:02,5129
5266,2016-07-26 07:30:02,4967
5267,2016-07-26 07:45:02,4732
5268,2016-07-26 08:00:02,4461
5269,2016-07-26 08:15:02,4212
5270,2016-07-26 08:30:02,3862
5271,2016-07-26 08:45:02,3532
5272,2016-07-26 09:00:02,3174
5273,2016-07-26 09:15:03,2869
5274,2016-07-26 09:30:02,2648
5275,2016-07-26 09:45:03,2463
5276,2016-07-26 10:00:02,2298
5277,2016-07-26 10:15:03,2158
5278,2016-07-26 10:30:03,2062
5279,2016-07-26 10:45:02,1968
5280,2016-07-26 11:00:03,1859
5281,2016-07-26 11:15:03,1769
5282,2016-07-26 11:30:02,1688
5283,2016-07-26 11:45:03,1587
5284,2016-07-26 12:00:03,1490
5285,2016-07-26 12:15:03,1407
5286,2016-07-26 12:30:03,1358
5287,2016-07-26 12:45:03,1319
5288,2016-07-26 13:00:03,1253
5289,2016-07-26 13:15:02,1223
5290,2016-07-26 13:30:02,1198
5291,2016-07-26 13:45:02,1226
5292,2016-07-26 14:00:03,1258
5293,2016-07-26 14:15:03,1271
5294,2016-07-26 14:30:03,1294
5295,2016-07-26 14:45:02,1307
5296,2016-07-26 15:00:02,1310
5297,2016-07-26 15:15:03,1325
5298,2016-07-26 15:30:04,1338
5299,2016-07-26 15:45:03,1383
5300,2016-07-26 16:00:03,1450
5301,2016-07-26 16:15:04,1511
5302,2016-07-26 16:30:03,1570
5303,2016-07-26 16:45:04,1715
5304,2016-07-26 17:00:03,1806
5305,2016-07-26 17:15:03,1936
5306,2016-07-26 17:30:03,2154
5307,2016-07-26 17:45:04,2322
5308,2016-07-26 18:00:03,2529
5309,2016-07-26 18:15:03,2657
5310,2016-07-26 18:30:03,2837
5311,2016-07-26 18:45:03,3029
5312,2016-07-26 19:00:03,3200
5313,2016-07-26 19:15:03,3308
5314,2016-07-26 19:30:03,3421
5315,2016-07-26 19:45:03,3564
5316,2016-07-26 20:00:02,3743
5317,2016-07-26 20:15:02,3868
5318,2016-07-26 20:30:02,3978
5319,2016-07-26 20:45:02,4105
5320,2016-07-26 21:00:02,4225
5321,2016-07-26 21:15:02,4347
5322,2016-07-26 21:30:02,4522
5323,2016-07-26 21:45:02,4671
5324,2016-07-26 22:00:02,4861
5325,2016-07-26 22:15:02,5054
5326,2016-07-26 22:30:03,5158
5327,2016-07-26 22:45:03,5168
5328,2016-07-26 23:00:03,5180
5329,2016-07-26 23:15:02,5190
5330,2016-07-26 23:30:03,5198
5331,2016-07-26 23:45:03,5202
5332,2016-07-27 00:00:02,5201
5333,2016-07-27 00:15:02,5205
5334,2016-07-27 00:30:02,5209
5335,2016-07-27 00:45:02,5207
5336,2016-07-27 01:00:02,5206
5337,2016-07-27 01:15:03,5206
5338,2016-07-27 01:30:03,5207
5339,2016-07-27 01:45:03,5206
5340,2016-07-27 02:00:02,5206
5341,2016-07-27 02:15:02,5206
5342,2016-07-27 02:30:02,5206
5343,2016-07-27 02:45:02,5208
5344,2016-07-27 03:00:02,5209
5345,2016-07-27 03:15:02,5209
5346,2016-07-27 03:30:02,5209
5347,2016-07-27 03:45:03,5209
5348,2016-07-27 04:00:03,5209
5349,2016-07-27 04:15:03,5210
5350,2016-07-27 04:30:03,5210
5351,2016-07-27 04:45:03,5210
5352,2016-07-27 05:00:02,5209
5353,2016-07-27 05:15:02,5209
5354,2016-07-27 05:30:02,5209
5355,2016-07-27 05:45:02,5206
5356,2016-07-27 06:00:02,5203
5357,2016-07-27 06:15:02,5193
5358,2016-07-27 06:30:02,5151
5359,2016-07-27 06:45:02,5091
5360,2016-07-27 07:00:03,4993
5361,2016-07-27 07:15:03,4862
5362,2016-07-27 07:30:03,4685
5363,2016-07-27 07:45:03,4475
5364,2016-07-27 08:00:03,4233
5365,2016-07-27 08:15:02,3946
5366,2016-07-27 08:30:02,3640
5367,2016-07-27 08:45:03,3291
5368,2016-07-27 09:00:03,2948
5369,2016-07-27 09:15:03,2643
5370,2016-07-27 09:30:03,2352
5371,2016-07-27 09:45:03,2181
5372,2016-07-27 10:00:02,2003
5373,2016-07-27 10:15:03,1796
5374,2016-07-27 10:30:02,1650
5375,2016-07-27 10:45:03,1535
5376,2016-07-27 11:00:03,1391
5377,2016-07-27 11:15:03,1268
5378,2016-07-27 11:30:03,1158
5379,2016-07-27 11:45:03,1076
5380,2016-07-27 12:00:02,0991
5381,2016-07-27 12:15:02,0893
5382,2016-07-27 12:30:02,0849
5383,2016-07-27 12:45:02,0756
5384,2016-07-27 13:00:03,0693
5385,2016-07-27 13:15:02,0640
5386,2016-07-27 13:30:03,0522
5387,2016-07-27 13:45:03,0447
5388,2016-07-27 14:00:03,0423
5389,2016-07-27 14:15:03,0443
5390,2016-07-27 14:30:02,0469
5391,2016-07-27 14:45:02,0456
5392,2016-07-27 15:00:02,0459
5393,2016-07-27 15:15:03,0473
5394,2016-07-27 15:30:03,0545
5395,2016-07-27 15:45:03,0568
5396,2016-07-27 16:00:03,0592
5397,2016-07-27 16:15:03,0688
5398,2016-07-27 16:30:04,0803
5399,2016-07-27 16:45:03,0880
5400,2016-07-27 17:00:02,0996
5401,2016-07-27 17:15:03,1109
5402,2016-07-27 17:30:03,1339
5403,2016-07-27 17:45:03,1550
5404,2016-07-27 18:00:03,1724
5405,2016-07-27 18:15:03,1908
5406,2016-07-27 18:30:03,2066
5407,2016-07-27 18:45:03,2233
5408,2016-07-27 19:00:03,2416
5409,2016-07-27 19:15:03,2503
5410,2016-07-27 19:30:03,2671
5411,2016-07-27 19:45:03,2795
5412,2016-07-27 20:00:03,2916
5413,2016-07-27 20:15:03,3042
5414,2016-07-27 20:30:03,3210
5415,2016-07-27 20:45:03,3411
5416,2016-07-27 21:00:03,3595
5417,2016-07-27 21:15:02,3764
5418,2016-07-27 21:30:02,3958
5419,2016-07-27 21:45:02,4176
5420,2016-07-27 22:00:02,4392
5421,2016-07-27 22:15:02,4629
5422,2016-07-27 22:30:02,4769
5423,2016-07-27 22:45:03,4795
5424,2016-07-27 23:00:03,4813
5425,2016-07-27 23:15:03,4829
5426,2016-07-27 23:30:03,4837
5427,2016-07-27 23:45:03,4841
5428,2016-07-28 00:00:02,4849
5429,2016-07-28 00:15:03,4854
5430,2016-07-28 00:30:02,4859
5431,2016-07-28 00:45:03,4866
5432,2016-07-28 01:00:02,4866
5433,2016-07-28 01:15:02,4867
5434,2016-07-28 01:30:02,5190
5435,2016-07-28 01:45:02,5190
5436,2016-07-28 02:00:03,5191
5437,2016-07-28 02:15:03,5188
5438,2016-07-28 02:30:02,5189
5439,2016-07-28 02:45:02,4865
5440,2016-07-28 03:00:03,4865
5441,2016-07-28 03:15:02,4865
5442,2016-07-28 03:30:02,4865
5443,2016-07-28 03:45:02,4865
5444,2016-07-28 04:00:02,4865
5445,2016-07-28 04:15:02,4866
5446,2016-07-28 04:30:03,4866
5447,2016-07-28 04:45:03,4866
5448,2016-07-28 05:00:03,4865
5449,2016-07-28 05:15:02,4866
5450,2016-07-28 05:30:02,4865
5451,2016-07-28 05:45:03,4864
5452,2016-07-28 06:00:02,4858
5453,2016-07-28 06:15:03,4846
5454,2016-07-28 06:30:03,4813
5455,2016-07-28 06:45:02,4754
5456,2016-07-28 07:00:02,4644
5457,2016-07-28 07:15:02,4490
5458,2016-07-28 07:30:03,4271
5459,2016-07-28 07:45:03,4037
5460,2016-07-28 08:00:02,3748
5461,2016-07-28 08:15:02,3482
5462,2016-07-28 08:30:02,3133
5463,2016-07-28 08:45:03,2822
5464,2016-07-28 09:00:02,2476
5465,2016-07-28 09:15:03,2168
5466,2016-07-28 09:30:02,1925
5467,2016-07-28 09:45:02,1684
5468,2016-07-28 10:00:02,1508
5469,2016-07-28 10:15:03,1372
5470,2016-07-28 10:30:02,1258
5471,2016-07-28 10:45:03,1146
5472,2016-07-28 11:00:02,1004
5473,2016-07-28 11:15:04,0856
5474,2016-07-28 11:30:03,0703
5475,2016-07-28 11:45:03,0598
5476,2016-07-28 12:00:04,0445
5477,2016-07-28 12:15:02,0306
5478,2016-07-28 12:30:02,0200
5479,2016-07-28 12:45:03,0112
5480,2016-07-28 13:00:03,0022
5481,2016-07-28 13:15:06,0000
5482,2016-07-28 13:30:03,0000
5483,2016-07-28 13:45:03,0000
5484,2016-07-28 14:00:03,0000
5485,2016-07-28 14:15:03,0000
5486,2016-07-28 14:30:03,0000
5487,2016-07-28 14:45:02,0000
5488,2016-07-28 15:00:03,0000
5489,2016-07-28 15:15:02,0000
5490,2016-07-28 15:30:02,0000
5491,2016-07-28 15:45:02,0000
5492,2016-07-28 16:00:03,0000
5493,2016-07-28 16:15:03,0102
5494,2016-07-28 16:30:03,0238
5495,2016-07-28 16:45:03,0335
5496,2016-07-28 17:00:03,0494
5497,2016-07-28 17:15:02,0710
5498,2016-07-28 17:30:02,0943
5499,2016-07-28 17:45:02,1166
5500,2016-07-28 18:00:03,1379
5501,2016-07-28 18:15:02,1612
5502,2016-07-28 18:30:02,1871
5503,2016-07-28 18:45:02,2089
5504,2016-07-28 19:00:03,2251
5505,2016-07-28 19:15:03,2363
5506,2016-07-28 19:30:02,2476
5507,2016-07-28 19:45:02,2617
5508,2016-07-28 20:00:02,2733
5509,2016-07-28 20:15:02,2902
5510,2016-07-28 20:30:03,3013
5511,2016-07-28 20:45:02,3117
5512,2016-07-28 21:00:02,3252
5513,2016-07-28 21:15:02,3419
5514,2016-07-28 21:30:02,3593
5515,2016-07-28 21:45:02,3811
5516,2016-07-28 22:00:02,4012
5517,2016-07-28 22:15:02,4243
5518,2016-07-28 22:30:02,4405
5519,2016-07-28 22:45:02,4492
5520,2016-07-28 23:00:02,4528
5521,2016-07-28 23:15:02,4533
5522,2016-07-28 23:30:03,4536
5523,2016-07-28 23:45:02,4544
5524,2016-07-29 00:00:02,4546
5525,2016-07-29 00:15:02,4554
5526,2016-07-29 00:30:02,4559
5527,2016-07-29 00:45:02,4562
5528,2016-07-29 01:00:02,4564
5529,2016-07-29 01:15:02,4565
5530,2016-07-29 01:30:03,4564
5531,2016-07-29 01:45:03,4564
5532,2016-07-29 02:00:02,4564
5533,2016-07-29 02:15:02,4564
5534,2016-07-29 02:30:02,4564
5535,2016-07-29 02:45:02,4564
5536,2016-07-29 03:00:03,4564
5537,2016-07-29 03:15:02,4564
5538,2016-07-29 03:30:02,4564
5539,2016-07-29 03:45:02,4564
5540,2016-07-29 04:00:03,4564
5541,2016-07-29 04:15:03,4563
5542,2016-07-29 04:30:02,4563
5543,2016-07-29 04:45:02,4563
5544,2016-07-29 05:00:02,4563
5545,2016-07-29 05:15:03,4563
5546,2016-07-29 05:30:02,4562
5547,2016-07-29 05:45:02,4562
5548,2016-07-29 06:00:02,4560
5549,2016-07-29 06:15:03,4547
5550,2016-07-29 06:30:03,4505
5551,2016-07-29 06:45:02,4453
5552,2016-07-29 07:00:02,4347
5553,2016-07-29 07:15:02,4198
5554,2016-07-29 07:30:02,3985
5555,2016-07-29 07:45:02,3734
5556,2016-07-29 08:00:02,3468
5557,2016-07-29 08:15:02,3147
5558,2016-07-29 08:30:02,2824
5559,2016-07-29 08:45:02,2468
5560,2016-07-29 09:00:02,2112
5561,2016-07-29 09:15:02,1806
5562,2016-07-29 09:30:02,1535
5563,2016-07-29 09:45:02,1338
5564,2016-07-29 10:00:02,1131
5565,2016-07-29 10:15:02,0937
5566,2016-07-29 10:30:03,0790
5567,2016-07-29 10:45:03,0675
5568,2016-07-29 11:00:03,0565
5569,2016-07-29 11:15:05,0438
5570,2016-07-29 11:30:06,0347
5571,2016-07-29 11:45:05,2055
5572,2016-07-29 12:00:04,1973
5573,2016-07-29 12:15:04,1921
5574,2016-07-29 12:30:06,1932
5575,2016-07-29 12:45:05,1960
5576,2016-07-29 13:00:04,1911
5577,2016-07-29 13:15:04,1890
5578,2016-07-29 13:30:06,1834
5579,2016-07-29 13:45:03,1844
5580,2016-07-29 14:00:03,1835
5581,2016-07-29 14:15:02,1838
5582,2016-07-29 14:30:03,1781
5583,2016-07-29 14:45:03,1732
5584,2016-07-29 15:00:02,1718
5585,2016-07-29 15:15:02,1734
5586,2016-07-29 15:30:03,1737
5587,2016-07-29 15:45:03,1757
5588,2016-07-29 16:00:05,1768
5589,2016-07-29 16:15:03,1880
5590,2016-07-29 16:30:03,1955
5591,2016-07-29 16:45:03,2040
5592,2016-07-29 17:00:03,2203
5593,2016-07-29 17:15:05,2380
5594,2016-07-29 17:30:03,2578
5595,2016-07-29 17:45:03,2785
5596,2016-07-29 18:00:02,2980
5597,2016-07-29 18:15:03,3157
5598,2016-07-29 18:30:02,3254
5599,2016-07-29 18:45:02,3369
5600,2016-07-29 19:00:02,3474
5601,2016-07-29 19:15:03,3531
5602,2016-07-29 19:30:02,3601
5603,2016-07-29 19:45:02,3692
5604,2016-07-29 20:00:02,3813
5605,2016-07-29 20:15:03,3883
5606,2016-07-29 20:30:02,3929
5607,2016-07-29 20:45:02,3993
5608,2016-07-29 21:00:02,4029
5609,2016-07-29 21:15:03,4138
5610,2016-07-29 21:30:02,4266
5611,2016-07-29 21:45:02,4457
5612,2016-07-29 22:00:02,4675
5613,2016-07-29 22:15:03,4975
5614,2016-07-29 22:30:02,5153
5615,2016-07-29 22:45:02,5252
5616,2016-07-29 23:00:02,5297
5617,2016-07-29 23:15:02,5378
5618,2016-07-29 23:30:02,5419
5619,2016-07-29 23:45:02,5452
5620,2016-07-30 00:00:02,5500
5621,2016-07-30 00:15:02,5500
5622,2016-07-30 00:30:02,5500
5623,2016-07-30 00:45:03,5498
5624,2016-07-30 01:00:03,5495
5625,2016-07-30 01:15:03,5499
5626,2016-07-30 01:30:02,5500
5627,2016-07-30 01:45:03,5500
5628,2016-07-30 02:00:02,5500
5629,2016-07-30 02:15:02,5499
5630,2016-07-30 02:30:03,5500
5631,2016-07-30 02:45:02,5500
5632,2016-07-30 03:00:02,5500
5633,2016-07-30 03:15:02,5499
5634,2016-07-30 03:30:03,5499
5635,2016-07-30 03:45:03,5499
5636,2016-07-30 04:00:02,5500
5637,2016-07-30 04:15:02,5499
5638,2016-07-30 04:30:02,5498
5639,2016-07-30 04:45:02,5497
5640,2016-07-30 05:00:02,5497
5641,2016-07-30 05:15:02,5499
5642,2016-07-30 05:30:02,5497
5643,2016-07-30 05:45:02,5499
5644,2016-07-30 06:00:03,5497
5645,2016-07-30 06:15:02,5496
5646,2016-07-30 06:30:03,5493
5647,2016-07-30 06:45:02,5488
5648,2016-07-30 07:00:03,5479
5649,2016-07-30 07:15:02,5466
5650,2016-07-30 07:30:02,5447
5651,2016-07-30 07:45:03,5424
5652,2016-07-30 08:00:03,5398
5653,2016-07-30 08:15:02,5366
5654,2016-07-30 08:30:02,5324
5655,2016-07-30 08:45:02,5298
5656,2016-07-30 09:00:03,5249
5657,2016-07-30 09:15:02,5195
5658,2016-07-30 09:30:02,5148
5659,2016-07-30 09:45:02,5073
5660,2016-07-30 10:00:02,4969
5661,2016-07-30 10:15:02,4821
5662,2016-07-30 10:30:02,4711
5663,2016-07-30 10:45:02,4565
5664,2016-07-30 11:00:03,4455
5665,2016-07-30 11:15:03,4321
5666,2016-07-30 11:30:02,4185
5667,2016-07-30 11:45:02,4104
5668,2016-07-30 12:00:02,4014
5669,2016-07-30 12:15:03,3948
5670,2016-07-30 12:30:02,3890
5671,2016-07-30 12:45:03,3792
5672,2016-07-30 13:00:02,3742
5673,2016-07-30 13:15:02,3693
5674,2016-07-30 13:30:02,3629
5675,2016-07-30 13:45:02,3598
5676,2016-07-30 14:00:02,3548
5677,2016-07-30 14:15:02,3505
5678,2016-07-30 14:30:02,3482
5679,2016-07-30 14:45:03,3447
5680,2016-07-30 15:00:02,3403
5681,2016-07-30 15:15:02,3403
5682,2016-07-30 15:30:02,3395
5683,2016-07-30 15:45:02,3349
5684,2016-07-30 16:00:03,3369
5685,2016-07-30 16:15:02,3395
5686,2016-07-30 16:30:02,3395
5687,2016-07-30 16:45:02,3395
5688,2016-07-30 17:00:03,3408
5689,2016-07-30 17:15:02,3428
5690,2016-07-30 17:30:02,3472
5691,2016-07-30 17:45:02,3488
5692,2016-07-30 18:00:03,3511
5693,2016-07-30 18:15:02,3546
5694,2016-07-30 18:30:02,3549
5695,2016-07-30 18:45:02,3570
5696,2016-07-30 19:00:02,3600
5697,2016-07-30 19:15:02,3611
5698,2016-07-30 19:30:03,3609
5699,2016-07-30 19:45:02,3602
5700,2016-07-30 20:00:02,3589
5701,2016-07-30 20:15:02,3560
5702,2016-07-30 20:30:02,3556
5703,2016-07-30 20:45:03,3605
5704,2016-07-30 21:00:03,3642
5705,2016-07-30 21:15:02,3760
5706,2016-07-30 21:30:02,3929
5707,2016-07-30 21:45:02,4094
5708,2016-07-30 22:00:02,4344
5709,2016-07-30 22:15:02,4701
5710,2016-07-30 22:30:02,4931
5711,2016-07-30 22:45:02,5039
5712,2016-07-30 23:00:02,5075
5713,2016-07-30 23:15:02,5121
5714,2016-07-30 23:30:02,5156
5715,2016-07-30 23:45:02,5197
5716,2016-07-31 00:00:03,5248
5717,2016-07-31 00:15:02,5335
5718,2016-07-31 00:30:02,5349
5719,2016-07-31 00:45:03,5359
5720,2016-07-31 01:00:02,5362
5721,2016-07-31 01:15:02,5365
5722,2016-07-31 01:30:02,5373
5723,2016-07-31 01:45:02,5384
5724,2016-07-31 02:00:03,5417
5725,2016-07-31 02:15:02,5419
5726,2016-07-31 02:30:03,5420
5727,2016-07-31 02:45:02,5422
5728,2016-07-31 03:00:02,5419
5729,2016-07-31 03:15:03,5420
5730,2016-07-31 03:30:02,5421
5731,2016-07-31 03:45:02,5421
5732,2016-07-31 04:00:02,5421
5733,2016-07-31 04:15:02,5421
5734,2016-07-31 04:30:02,5421
5735,2016-07-31 04:45:02,5421
5736,2016-07-31 05:00:02,5421
5737,2016-07-31 05:15:02,5420
5738,2016-07-31 05:30:03,5420
5739,2016-07-31 05:45:02,5420
5740,2016-07-31 06:00:02,5418
5741,2016-07-31 06:15:02,5416
5742,2016-07-31 06:30:03,5411
5743,2016-07-31 06:45:02,5403
5744,2016-07-31 07:00:03,5396
5745,2016-07-31 07:15:03,5387
5746,2016-07-31 07:30:02,5380
5747,2016-07-31 07:45:03,5366
5748,2016-07-31 08:00:02,5343
5749,2016-07-31 08:15:02,5333
5750,2016-07-31 08:30:03,5315
5751,2016-07-31 08:45:03,5304
5752,2016-07-31 09:00:02,5283
5753,2016-07-31 09:15:02,5254
5754,2016-07-31 09:30:03,5216
5755,2016-07-31 09:45:02,5137
5756,2016-07-31 10:00:02,5031
5757,2016-07-31 10:15:03,4905
5758,2016-07-31 10:30:02,4772
5759,2016-07-31 10:45:02,4625
5760,2016-07-31 11:00:03,4485
5761,2016-07-31 11:15:03,4297
5762,2016-07-31 11:30:02,4150
5763,2016-07-31 11:45:02,3986
5764,2016-07-31 12:00:02,3844
5765,2016-07-31 12:15:02,3713
5766,2016-07-31 12:30:03,3668
5767,2016-07-31 12:45:02,3589
5768,2016-07-31 13:00:02,3486
5769,2016-07-31 13:15:02,3399
5770,2016-07-31 13:30:02,3313
5771,2016-07-31 13:45:02,3307
5772,2016-07-31 14:00:02,3248
5773,2016-07-31 14:15:02,3133
5774,2016-07-31 14:30:02,3145
5775,2016-07-31 14:45:02,3148
5776,2016-07-31 15:00:02,3101
5777,2016-07-31 15:15:02,3055
5778,2016-07-31 15:30:02,2990
5779,2016-07-31 15:45:02,2974
5780,2016-07-31 16:00:02,2962
5781,2016-07-31 16:15:02,2996
5782,2016-07-31 16:30:02,2997
5783,2016-07-31 16:45:02,3028
5784,2016-07-31 17:00:02,3094
5785,2016-07-31 17:15:02,3166
5786,2016-07-31 17:30:02,3246
5787,2016-07-31 17:45:02,3310
5788,2016-07-31 18:00:03,3336
5789,2016-07-31 18:15:03,3369
5790,2016-07-31 18:30:02,3433
5791,2016-07-31 18:45:02,3475
5792,2016-07-31 19:00:03,3512
5793,2016-07-31 19:15:02,3575
5794,2016-07-31 19:30:02,3603
5795,2016-07-31 19:45:02,3632
5796,2016-07-31 20:00:03,3689
5797,2016-07-31 20:15:02,3747
5798,2016-07-31 20:30:02,3827
5799,2016-07-31 20:45:02,3862
5800,2016-07-31 21:00:02,3963
5801,2016-07-31 21:15:02,4107
5802,2016-07-31 21:30:02,4287
5803,2016-07-31 21:45:02,4464
5804,2016-07-31 22:00:02,4669
5805,2016-07-31 22:15:03,4926
5806,2016-07-31 22:30:02,5102
5807,2016-07-31 22:45:02,5163
5808,2016-07-31 23:00:02,5209
5809,2016-07-31 23:15:02,5225
5810,2016-07-31 23:30:02,5262
5811,2016-07-31 23:45:02,5275
